,date,poolDayDatas_date,poolDayDatas_volumeUSD,poolDayDatas_volumeToken0,poolDayDatas_volumeToken1,poolDayDatas_liquidity,poolDayDatas_sqrtPrice,poolDayDatas_tick,date,avgGasPrice
558,2022-11-14,1668384000,748354828.7263881,748221622.619379,608185.6059759784,16564652671590510239,2249365137008050977251356329640571,205086,2022-11-14,24542566525.833332
559,2022-11-15,1668470400,517601037.1081853,517638898.476306,410068.08955813514,16215835220269987774,2239444993331885366375220678684184,204998,2022-11-15,25547160886.0
560,2022-11-16,1668556800,511400189.7294394,511195020.773872,419067.526068101,14766920942196070760,2272626351391230882229795140935846,205292,2022-11-16,20051220381.75
561,2022-11-17,1668643200,354411686.72480184,354397394.981986,294709.8104075264,12436786410181313668,2287345126521290469782698543558689,205421,2022-11-17,43673649440.0
562,2022-11-18,1668729600,245767035.3585368,245693379.493532,202632.5244707406,21850394631043641831,2276276587126254941429893531685402,205324,2022-11-18,13288402166.0
563,2022-11-19,1668816000,118276760.49310634,118255928.522044,97833.57322316687,16440559522043076598,2271234864954041158270874074064581,205280,2022-11-19,12688232574.666666
564,2022-11-20,1668902400,307308885.21396476,307168360.006466,262218.6057043346,11544460837348127081,2346024330709573399946577432599097,205928,2022-11-20,14913156958.2
565,2022-11-21,1668988800,653561656.5838329,653170419.151241,586873.8909838957,15978559235150536820,2381147783229242902003434069502313,206225,2022-11-21,16063830345.0
566,2022-11-22,1669075200,519833101.8931868,520028003.594827,466721.6455939512,12325253106394939556,2349242924721192994508609684848824,205955,2022-11-22,175396743112.4
567,2022-11-23,1669161600,455078077.2200412,455691108.717646,390214.60193712317,20164341995545351914,2302443634479400547089787014255397,205553,2022-11-23,131481975730.0
568,2022-11-24,1669248000,335833074.7301313,336111390.850507,279627.7260363387,49253801699185252679,2283947710172437904352954923141025,205391,2022-11-24,43730281448.666664
569,2022-11-25,1669334400,232011368.17208976,232047401.537183,195304.91030570405,819913201986959150445,2289077414836414641866167654845601,205436,2022-11-25,11711949248.0
570,2022-11-26,1669420800,235206801.9333926,235221921.671616,193586.8030464859,19292370996092508050,2282405368702999890859246839270396,205378,2022-11-26,12052729857.0
571,2022-11-27,1669507200,167208450.4230106,167093787.575933,138005.077022751,14463733907580384696,2294151426170192553324496604505823,205481,2022-11-27,13170660106.0
572,2022-11-28,1669593600,324893149.8193148,324526700.535752,277950.70069508196,22231989419770844723,2318298167656299585850374268387764,205690,2022-11-28,16608969003.25
573,2022-11-29,1669680000,258523916.30399653,258526205.837672,214516.91285639617,18572583314857480611,2271995438639875949744660883332734,205287,2022-11-29,193915561650.66666
574,2022-11-30,1669766400,536160101.6579999,536408397.37626,420355.1241243832,20116134070772045495,2201760996684513937826271716037750,204658,2022-11-30,29077756480.333332
575,2022-12-01,1669852800,281886999.37204313,281856609.904338,220212.09522891822,20490788974336010846,2218124531605663172290196551503950,204807,2022-12-01,26915674496.666668
576,2022-12-02,1669939200,257767692.43287548,257984403.231257,201298.25952721701,21325312890787229152,2201722242594025559955428505828372,204658,2022-12-02,11764179636.0
577,2022-12-03,1670025600,198187761.71518734,197904094.756829,156025.00942208112,22190757083813924951,2248852374254041673459759512446437,205082,2022-12-03,12438362766.333334
578,2022-12-04,1670112000,193540812.05698738,193570010.188434,153218.95873175218,23673762956455153142,2214276121934177049795270670984981,204772,2022-12-04,12506737092.0
579,2022-12-05,1670198400,266873627.82343557,266746449.360857,208050.05128788567,19659024085668549336,2232166084061977054422613472522050,204933,2022-12-05,20928391626.833332
580,2022-12-06,1670284800,318248799.00289524,318201356.072183,253348.5281162213,21239229889240023206,2222202732600086856642921215050975,204843,2022-12-06,14422796242.0
581,2022-12-07,1670371200,238969785.38364363,238857782.412765,193277.7219222059,26841864106103084350,2257676503593557348333982305107040,205160,2022-12-07,18145310570.333332
582,2022-12-08,1670457600,293745658.53390086,293742805.454112,234253.4885060478,33365081809522472448,2214006752603115048261112113812014,204769,2022-12-08,29741537205.666668
583,2022-12-09,1670544000,220984966.84947222,220998690.122915,173073.43068717967,66578054919919108396,2230044461351022386607354120773264,204914,2022-12-09,19879780228.5
584,2022-12-10,1670630400,120359012.37653859,120363907.947296,94929.15889971092,69559931616094170229,2226791227832737539190426222322605,204885,2022-12-10,14841194407.166666
585,2022-12-11,1670716800,130676639.87390788,130677425.416579,102877.7851152135,65834738677473568833,2229158591593984866349992724814506,204906,2022-12-11,16563850927.5
586,2022-12-12,1670803200,190979787.45520854,190908143.5875,152147.14028860038,29634799048850443490,2218501570180027561378396222716350,204810,2022-12-12,16334436764.333334
587,2022-12-13,1670889600,566882814.5445385,567185594.921895,432466.6745842229,22876557918538352035,2180078970232353214266781388861807,204461,2022-12-13,32380580423.0
588,2022-12-14,1670976000,410861142.8362801,410583973.536185,311119.31683861895,19003004918584750519,2191055030579812226371123215811184,204561,2022-12-14,17288074429.6
589,2022-12-15,1671062400,296099982.06653357,295919008.993061,231400.42775623075,27782205720753144282,2226597124028351172379809068708932,204883,2022-12-15,234230549676.75
590,2022-12-16,1671148800,533688440.4157502,533392994.755873,443237.7152180608,17854726721472360537,2318942229001930540416194000296142,205696,2022-12-16,26525432164.857143
591,2022-12-17,1671235200,306706000.90861607,306811338.519298,260216.68159285182,16332272041342354392,2299700347380010178635954194474642,205529,2022-12-17,16532001353.0
592,2022-12-18,1671321600,107874409.77642763,107871666.094761,91102.66623776121,39602802228454526922,2303647772550646310059461065926948,205563,2022-12-18,
593,2022-12-19,1671408000,220294454.52573037,220265502.319251,186912.3390904854,17538985021301801119,2319134613893475489793900411653444,205697,2022-12-19,19813267117.333332
594,2022-12-20,1671494400,241067769.08771268,241242890.267401,199921.9548676773,22227312718227892744,2270696644161118954641162982763943,205275,2022-12-20,111252698886.25
595,2022-12-21,1671580800,139045022.13909253,139078654.145705,114690.37541567913,23115534297750230169,2273991339985673040737853325457824,205304,2022-12-21,131370965683.875
596,2022-12-22,1671667200,161707326.75618705,161677243.443582,133997.34009807548,22381477162560579800,2270812872264378563547119878169410,205276,2022-12-22,260608323518.2
597,2022-12-23,1671753600,187269670.429961,187514859.337264,153201.33522880764,24021694853194625550,2268344163913251818524098786239104,205254,2022-12-23,198823636671.0
598,2022-12-24,1671840000,47452099.72374997,47460997.761278,38916.41387497664,52906677334895306589,2267429176556073184657923865019437,205246,2022-12-24,
599,2022-12-25,1671926400,142470760.2257176,142433753.770712,117441.96922204205,32635250864814180026,2269870466583029588488868558166561,205268,2022-12-25,12583457076.666666
600,2022-12-26,1672012800,73633291.6251398,73643348.599515,60409.4374227865,29600992035715666078,2261392737011748365866910961173552,205193,2022-12-26,17641221483.0
601,2022-12-27,1672099200,193877882.09459132,193670584.144238,159672.6166089917,30695965194917723578,2276262064883520884113094906541680,205324,2022-12-27,11848911554.0
602,2022-12-28,1672185600,239603261.7077883,239457053.64007,200346.70682513787,25309582315237724544,2297317688300360853980275531376484,205508,2022-12-28,15790672085.0
603,2022-12-29,1672272000,144244306.7496444,144316252.334273,120426.37539331522,32781749711879640862,2286383034320816961759043351894393,205413,2022-12-29,14895100473.0
604,2022-12-30,1672358400,111589423.66115323,111592151.988673,93478.30322231993,42266969974656527701,2288242077353913887971525628274079,205429,2022-12-30,25733266300.5
605,2022-12-31,1672444800,101095323.10729061,101071163.658995,84314.38376342012,39974582212968359597,2291331649499336242780142664117142,205456,2022-12-31,22704024868.0
606,2023-01-01,1672531200,80842326.6857785,80873863.143511,67540.29121597217,33612410851777965230,2287329256327551137497797017521238,205421,2023-01-01,22494072080.666668
607,2023-01-02,1672617600,137437225.28264076,137479457.151883,113233.70670894186,41265494724585312811,2274181033742279787820306693052086,205306,2023-01-02,16651882227.0
608,2023-01-03,1672704000,98216022.64545025,98205476.520567,81025.6116470656,42583034623441961647,2273750119287432210629925158022433,205302,2023-01-03,
609,2023-01-04,1672790400,309662637.69206107,309639279.659804,247750.40865676396,41186382068363425213,2235543811212513925737612837238586,204963,2023-01-04,24823828479.5
610,2023-01-05,1672876800,116717498.01923777,116699003.51832,93317.37857402321,59539956623278220477,2240795497312449687442736588325118,205010,2023-01-05,29412425056.0
611,2023-01-06,1672963200,195361748.03661424,195410006.731792,155456.43863467156,48272584341089280694,2224035313683761294721689224894406,204860,2023-01-06,23935355788.25
612,2023-01-07,1673049600,71146301.0657134,71136901.399833,56278.35866852299,53333890979044785147,2228880140327853822015680233478874,204903,2023-01-07,21475345169.0
613,2023-01-08,1673136000,213130529.3478499,213276605.7796,167332.11163978482,31504595121847859720,2206691479916871178908005491085764,204703,2023-01-08,115013016246.5
614,2023-01-09,1673222400,418958843.06102496,419222853.16088,317942.41624626337,82004830730343082975,2179828087732457508742297026104597,204458,2023-01-09,22763404682.666668
615,2023-01-10,1673308800,217106289.9063963,217140033.879346,163097.97303400203,38925706258259897472,2168049741430606695835364904899623,204350,2023-01-10,24509013423.0
616,2023-01-11,1673395200,282224677.74163884,282308397.659319,209896.35378153928,21045626721962525772,2125383978094247702441375961659703,203952,2023-01-11,24020022221.25
617,2023-01-12,1673481600,692085308.9191581,692326690.74776,492393.8252777701,41749568889835720097,2105033922758458571991338101409326,203760,2023-01-12,37845374908.625
618,2023-01-13,1673568000,591337752.6390834,591704164.299695,414897.73325082206,23303883861359263640,2079727070752172083043680854639651,203518,2023-01-13,18481791762.2
619,2023-01-14,1673654400,765311874.9917624,765572765.671817,497796.04968347633,26864896912197183038,2012110576818775228327176989489352,202857,2023-01-14,27977573689.0
620,2023-01-15,1673740800,439964783.93259615,439981420.82204,285844.3287527157,37468130752760306268,2010641784530981282600200460840303,202842,2023-01-15,21918622948.666668
621,2023-01-16,1673827200,569992558.3702465,570041356.176779,364810.46345405397,27480251324891788459,1995397024714524129854069250990814,202690,2023-01-16,20715602329.5
622,2023-01-17,1673913600,423823486.1706259,423783659.272343,269297.2278329995,27523024569211583279,2002696847341042197886558075713172,202763,2023-01-17,54799043324.8
623,2023-01-18,1674000000,777206992.8509744,777091164.363113,501123.5796222251,21055778122703897168,2037327970615691908685159951122417,203106,2023-01-18,22100024867.666668
624,2023-01-19,1674086400,341168062.65753746,341191128.631393,222793.20388026972,19304021253556247521,2011139836614517141469129886849392,202847,2023-01-19,22121352754.666668
625,2023-01-20,1674172800,356549852.6123643,356635975.056102,223796.55562521494,13216102305266786283,1944700749658815607719102042558429,202175,2023-01-20,19175913155.333332
626,2023-01-21,1674259200,470955543.5324074,470824970.068507,285273.2161747092,21761739035100060132,1964770741424381323084545809353275,202381,2023-01-21,38507243923.5
627,2023-01-22,1674345600,376627311.23958045,376569933.956217,230949.63990154956,23279347960429734107,1963690386627444490295668148549102,202370,2023-01-22,16015365784.75
628,2023-01-23,1674432000,388161131.9019702,388396285.412468,238409.32987347475,22451923054166224001,1964309265201119579982791230364528,202376,2023-01-23,21049402310.5
629,2023-01-24,1674518400,424037444.6607484,423585020.225652,265558.2691929481,27587854400588293310,2008894050050749010046221528873614,202825,2023-01-24,18175203540.666668
630,2023-01-25,1674604800,597622998.6491522,597600752.914604,380819.140988464,20954892734720313143,1971203761587416312978435701919726,202446,2023-01-25,21421852576.833332
631,2023-01-26,1674691200,431313752.87155116,431413943.893667,268192.99080053443,42708422220621058049,1979413322519896743806542762892933,202529,2023-01-26,47024851919.55556
632,2023-01-27,1674777600,451592442.58270705,451557594.735798,285127.5386180747,32686514726826668350,1982173916102958587061046500678161,202557,2023-01-27,13852260981.0
633,2023-01-28,1674864000,232913389.40726715,232846420.55893,147243.99750717758,28930296926487270644,1997519672298203199951962214658142,202711,2023-01-28,27434591888.0
634,2023-01-29,1674950400,329463189.0817756,329553990.367847,204054.83349781873,26434481182428527776,1953049911703638661756734400013507,202261,2023-01-29,18081597186.5
635,2023-01-30,1675036800,405462584.62196994,405387262.333622,255866.14588629908,21618673101827182084,2001910682624281328054642931822919,202755,2023-01-30,15906862258.0
636,2023-01-31,1675123200,322219014.2536924,322185444.356635,203695.74484304548,31114557511825295601,1989333692933977660992898895643898,202629,2023-01-31,31608708174.666668
637,2023-02-01,1675209600,507044904.72577775,506988378.718698,317718.57708382123,25063227093577907694,1955364267407333641180180105336702,202285,2023-02-01,42191645864.333336
638,2023-02-02,1675296000,654444022.3855008,654355533.592306,392302.8954856214,22484502530625529601,1954661792441622743141465570685494,202278,2023-02-02,147203080680.0
639,2023-02-03,1675382400,425347825.34896964,425381508.468471,257594.20936736854,33412237788719305710,1941850925423109146392175706238948,202146,2023-02-03,28413032282.0
640,2023-02-04,1675468800,251127308.55139264,251080777.56512,150252.19032229524,32798900811538074844,1940215879683224959639307038302275,202129,2023-02-04,23248757894.666668
641,2023-02-05,1675555200,392025329.1979741,391889415.425967,238354.47408857616,32214763360855783333,1962262870999740012444568396594778,202355,2023-02-05,23476183350.0
642,2023-02-06,1675641600,330082104.2103956,330041675.294536,202005.9743236876,39153833547053954779,1972181892963113808955228380507137,202456,2023-02-06,70000000000.0
643,2023-02-07,1675728000,500860361.0215959,500728721.874704,304694.357851719,36798713423687770151,1937666802350468816611326034716560,202103,2023-02-07,35420930037.75
644,2023-02-08,1675814400,435730632.71553266,435594459.704748,262165.2631575767,36919977316871406073,1950463593276773729601890128978389,202235,2023-02-08,116879085090.5
645,2023-02-09,1675900800,614906903.1804621,614754746.266009,384628.18251925934,30754708977983726422,2015946132809794204185132010890038,202895,2023-02-09,442146017856.1667
646,2023-02-10,1675987200,555419633.383521,555548321.687341,361973.4611364094,15856446386262128529,2036269001374990269142667159634050,203096,2023-02-10,33646857943.375
647,2023-02-11,1676073600,308734934.49602133,308936698.156064,202763.28133265598,44667958512341404190,2019577957443352360114780093346337,202931,2023-02-11,31919208905.0
648,2023-02-12,1676160000,340107725.4195423,340105360.497714,222541.01436525074,18691386462833729629,2035194832561621034667504697892048,203085,2023-02-12,22388984077.42857
649,2023-02-13,1676246400,542143060.7683424,541950647.549499,363776.19735279697,39087785979795600099,2041010861867246098150132062643432,203142,2023-02-13,349231819472.3333
650,2023-02-14,1676332800,561950830.1733239,562108440.114385,367151.36992956314,23833409784795268392,2007552573618140043023651355106367,202812,2023-02-14,29445021619.0
651,2023-02-15,1676419200,474143507.12760216,474247966.255867,295156.5606892202,30233272241330227827,1935360597494286008557148075508737,202079,2023-02-15,38442911265.333336
652,2023-02-16,1676505600,740395751.9709888,740420784.449304,438236.68516303675,21194845224004363517,1957255381558965958677947052168730,202304,2023-02-16,48312585845.333336
653,2023-02-17,1676592000,632295520.547828,632298752.605453,376613.9855294726,17420082977572878389,1924651872898453757468259511569975,201968,2023-02-17,43314151082.666664
654,2023-02-18,1676678400,190197249.01629472,190204765.101923,112206.37813053725,40267651930945322409,1925628585629451553696076430584236,201978,2023-02-18,21799964050.5
655,2023-02-19,1676764800,269653441.5359652,269668391.785008,159163.51973316423,30266005861202358087,1932365232180390497627719089205215,202048,2023-02-19,24576994507.0
656,2023-02-20,1676851200,312465075.2848053,312552122.236995,184186.96613337178,21961557969241674527,1919286385432724136695220184513696,201912,2023-02-20,25613384867.666668
657,2023-02-21,1676937600,547723406.8707477,547670846.050344,327064.0737934097,35202144315687243040,1945160224620552417316677505813070,202180,2023-02-21,29153875030.4
658,2023-02-22,1677024000,487543823.36610395,487500984.908188,298952.62985060713,20015016019937593876,1954309460171635916294851989848915,202274,2023-02-22,52653159098.6
659,2023-02-23,1677110400,455112879.3457128,455114631.267547,274832.11877965817,34696322180332931226,1950103769089429374624568253079651,202231,2023-02-23,29073496288.0
660,2023-02-24,1677196800,467910284.67892706,468089254.917528,288603.5883549349,26091404135413666952,1975609828476371864968308512936126,202491,2023-02-24,28752422661.5
661,2023-02-25,1677283200,251451262.81301454,251413898.03582,158196.67679794936,24585571002311841290,1983589414612293515059330062041740,202571,2023-02-25,22611198782.0
662,2023-02-26,1677369600,225506614.00425357,225588218.624081,139910.0798044575,27615283597400466257,1955608909320084704940592186407309,202287,2023-02-26,19921302446.333332
663,2023-02-27,1677456000,320135839.6042599,320191922.951075,195160.2820681325,28562821788793979350,1959963096190976851771931190017009,202332,2023-02-27,52247556526.0
664,2023-02-28,1677542400,305545808.820541,305339347.647828,187957.22141670313,27900029590921303857,1978057630279153570630795830076215,202516,2023-02-28,19180694843.2
665,2023-03-01,1677628800,376106536.9171586,376054495.582796,228838.68999041937,30168591152842996889,1941524372455752700280734097308328,202143,2023-03-01,45808689705.666664
666,2023-03-02,1677715200,321866696.5923315,321672618.875756,196318.6366698905,36200215485788122902,1952091933429546329675048674390975,202251,2023-03-02,32329820934.333332
667,2023-03-03,1677801600,375346091.3367585,375448874.707928,238836.9517527089,26835593275376468636,2000429466704162003787748359836129,202740,2023-03-03,29380545316.0
668,2023-03-04,1677888000,121105115.6808565,121096694.726277,77442.0520475251,27080720960136121959,2001900760398972652232442249128111,202755,2023-03-04,29836510006.0
669,2023-03-05,1677974400,222640449.9072653,222710106.327145,141725.08070484936,24718467494785157243,2003075265364622458925401458378203,202767,2023-03-05,20805151389.0
670,2023-03-06,1678060800,226813357.22774103,226994003.841771,144804.16488914815,26541195467554831750,2002071321252563431825818432456160,202757,2023-03-06,23836359516.333332
671,2023-03-07,1678147200,292795056.95566195,292773859.8925,188140.85578759125,37387118960163841516,2004598383341359732080532417456327,202782,2023-03-07,70498765215.33333
672,2023-03-08,1678233600,300580721.3641877,300538620.43531,193436.59841474483,25802634879004584178,2024243277835206269665929744640509,202977,2023-03-08,27283503137.0
673,2023-03-09,1678320000,383388624.67837095,383260608.028788,257123.36816398238,13849743451449344737,2090518582554613753266333259288742,203621,2023-03-09,
674,2023-03-10,1678406400,1137649831.8602605,1137541290.828091,804511.8923371425,109549611214685038554,2088225929099568179789437463578665,203600,2023-03-10,37148567381.14286
675,2023-03-11,1678492800,3446140458.936238,3448842425.645702,2203216.9875898384,13279071284634980427,2020583331307105343990505413347210,202941,2023-03-11,119442372615.55556
676,2023-03-12,1678579200,982025589.8308055,981703807.639002,626315.3577024933,14622982785226036225,1978265300564583135357665221837585,202518,2023-03-12,28457483359.625
677,2023-03-13,1678665600,1138181498.4993908,1137893278.711528,692773.5260776615,17970176531428770663,1932827022191447807246084119860715,202053,2023-03-13,51735572531.25
678,2023-03-14,1678752000,1407770137.8778384,1407291591.884768,821207.5905240639,22873584714761847787,1918261615064886909520598738473917,201902,2023-03-14,82630819279.16667
679,2023-03-15,1678838400,1046506741.0903242,1045472215.828721,628393.626570092,27135437799209782161,1947409869758673509438480591063283,202203,2023-03-15,24834146167.25
680,2023-03-16,1678924800,433680656.5554162,433693116.354076,261150.97494095395,29747799018861744541,1934266012540713962318026344236104,202068,2023-03-16,27082181179.2
681,2023-03-17,1679011200,798799969.8074208,799219055.560667,460884.810878852,21750096477234563740,1871168873953970804126792969829144,201404,2023-03-17,18814533600.0
682,2023-03-18,1679097600,696411305.2006766,696389171.477578,385911.1497770548,33794394303649609199,1887025137979167155366331623875982,201573,2023-03-18,22087466852.142857
683,2023-03-19,1679184000,498078995.52912515,498135054.770388,276882.84208977997,20397162399309642237,1875222604510862901715194665113652,201448,2023-03-19,16852498251.0
684,2023-03-20,1679270400,704884926.3561833,704811659.04937,398453.1707684811,26479299801348228681,1900196029632290114657169675175457,201712,2023-03-20,23640908688.0
685,2023-03-21,1679356800,470034436.178123,470084885.954103,263830.4982129774,26575677710640457242,1863376121498133285267309680413004,201321,2023-03-21,30258054038.75
686,2023-03-22,1679443200,707162165.3986392,707590609.051115,398201.90163601335,19771780488947208417,1899842876500152261190651498041395,201709,2023-03-22,338461459347.0
687,2023-03-23,1679529600,571034223.4655112,571134980.541251,317434.128614181,39227877617072629087,1858310429631387611959734763006129,201266,2023-03-23,14304224852.333334
688,2023-03-24,1679616000,507130970.2946534,507206241.325163,287006.21605173044,25504710906771196035,1893186996136878889054301910702164,201638,2023-03-24,36296037035.0
689,2023-03-25,1679702400,226606710.20596707,226592162.257505,129817.30434730597,17831635468171938160,1897360780069752385437779254556524,201682,2023-03-25,31261507212.75
690,2023-03-26,1679788800,226289585.70797634,226324037.406317,127832.56573270596,27431965315060194064,1880206147354971623030916390224655,201501,2023-03-26,23379846024.5
691,2023-03-27,1679875200,352621018.1256945,352532058.716686,203719.7033392838,23494399407247719079,1912453024735044861582206790976835,201841,2023-03-27,46508589243.8
692,2023-03-28,1679961600,336546296.6888482,336528153.575714,193157.0652349528,27561159918866009535,1881234882793852033936145729808929,201512,2023-03-28,25683523541.0
693,2023-03-29,1680048000,356857877.85357314,356854719.263411,198012.70362695234,29646633426691728181,1871020692913375875588327315896547,201403,2023-03-29,35503180902.0
694,2023-03-30,1680134400,336872209.2847881,336885798.499397,187823.14549013766,37039663111270122380,1870569395896101347464491938479807,201398,2023-03-30,33554825535.0
695,2023-03-31,1680220800,318091549.01959497,318123891.857087,175362.3289736012,40318350374924840518,1855712058371919227880374680547361,201239,2023-03-31,30466206409.5
696,2023-04-01,1680307200,194045236.4039169,194035093.045343,106620.28221003851,41821784378234110060,1856263764745701770056764981747552,201244,2023-04-01,92666719286.5
697,2023-04-02,1680393600,159549956.34715003,159535641.962748,88476.74680371987,28453477619189713315,1869788758497611233971922795226931,201390,2023-04-02,20091431736.0
698,2023-04-03,1680480000,406075642.7583873,406171140.288693,225826.2795144064,36673272077376994857,1862245954193022308918109577647899,201309,2023-04-03,46734517586.5
699,2023-04-04,1680566400,408698422.73249096,408787000.753277,220394.50241626153,28951318293205486125,1830933738521910614160209554396297,200970,2023-04-04,32835791463.0
700,2023-04-05,1680652800,424342987.61004275,424411289.633288,222642.4482190138,20790742949867171241,1812640959858896805311467075816445,200769,2023-04-05,43066892348.333336
701,2023-04-06,1680739200,318232609.0998081,318258898.551774,169419.27917312435,32870498568169781059,1831057829124141590524713540032504,200971,2023-04-06,28360768934.5
702,2023-04-07,1680825600,166791599.62157255,166789671.939926,89616.24771603744,23958248971595266632,1834154836870436137744826670979979,201005,2023-04-07,25192150541.75
703,2023-04-08,1680912000,96824919.56207483,96804623.856808,51926.3010841674,26682274923754524863,1841832726509899909709234080730441,201088,2023-04-08,
704,2023-04-09,1680998400,195277271.08264932,195303846.783318,105673.15691770407,28271708994189162991,1836458305993924899300320848785481,201030,2023-04-09,29517802465.0
705,2023-04-10,1681084800,221884151.9473827,221911465.301433,118041.1419530492,34538422856155491579,1812280174646684759881887972015483,200765,2023-04-10,17584004788.0
706,2023-04-11,1681171200,279797603.86049455,279775213.550993,146237.42930501042,28390065407527373657,1821450361440143328121785070546952,200866,2023-04-11,35195962773.0
707,2023-04-12,1681257600,364666539.89966834,364719093.542638,192354.46126680507,24534497962552424847,1808532971713788591345439737354389,200723,2023-04-12,59295298957.0
708,2023-04-13,1681344000,397973058.3519836,398021830.163245,201517.69658952966,21403892842169084993,1765393089501814904782875822164448,200241,2023-04-13,55651054765.0
709,2023-04-14,1681430400,552257010.008395,552342138.528716,263530.06193077087,49311397334207307299,1727810231620355921605992200267622,199810,2023-04-14,30427009411.25
710,2023-04-15,1681516800,259590519.65504238,259600298.227941,123803.79198394186,41635455183430368208,1731683441033806275730305853810254,199855,2023-04-15,28069804173.0
711,2023-04-16,1681603200,297951537.53863466,298026333.676138,141505.73350113744,24346498158208499399,1720806902166284718124682846370276,199729,2023-04-16,25086557625.4
712,2023-04-17,1681689600,324897814.84494644,324851642.125997,155528.089183842,22359734899147601931,1738981584101650066877152501553836,199939,2023-04-17,116143625581.0
713,2023-04-18,1681776000,280018234.2061776,280045428.007123,133705.05321332245,35435870758999778179,1726831144723369965777691999155720,199799,2023-04-18,32342972513.0
714,2023-04-19,1681862400,463297880.41038734,463086750.482868,231951.65756221543,14396584973187710250,1800186130608333961849991999122479,200631,2023-04-19,57122921116.0
715,2023-04-20,1681948800,424199182.5467281,424190634.407715,217891.8898956575,19238564660376458043,1797220313129676313624887568369843,200598,2023-04-20,58266258531.8
716,2023-04-21,1682035200,509820426.11131746,509634665.263052,268885.7013063683,16666308073145539074,1842391258157642459064619007896237,201094,2023-04-21,46541004573.5
717,2023-04-22,1682121600,139878432.56820402,139892792.123759,75179.31215991676,20696937528132592462,1829716947594531104253312147732820,200956,2023-04-22,
718,2023-04-23,1682208000,180938591.816746,180921647.855396,97194.23855106843,21532531461065778636,1836463678168996880401252174247866,201030,2023-04-23,76254476752.8
719,2023-04-24,1682294400,276718984.2164823,276697096.980623,149796.40050769626,22133335811107334712,1845864194102476668758042774815885,201132,2023-04-24,36712212170.5
720,2023-04-25,1682380800,241547197.99862736,241565761.070641,131658.13007081937,18481906195571963729,1833584350672105258031357770572060,200999,2023-04-25,35720849707.5
721,2023-04-26,1682467200,453404402.188794,453437070.725862,241046.94568408822,25243672462661536253,1834051352030639428764702033600977,201004,2023-04-26,42213187375.0
722,2023-04-27,1682553600,540150913.2547785,540233762.656259,284295.0053984975,22962938046419674176,1813076843287931883635492680670842,200774,2023-04-27,35226355320.5
723,2023-04-28,1682640000,215674757.66787523,215662416.488663,113393.92849596583,24496740627007493652,1820781896804980708796383536546448,200858,2023-04-28,45279063536.6
724,2023-04-29,1682726400,96008229.83318557,96034198.312572,50488.606558718595,20406205773126393878,1813552718827319850211527495319638,200779,2023-04-29,37379527200.0
725,2023-04-30,1682812800,223310352.92930955,223350494.32305,117107.58305591287,18136902908535388148,1830698004801181472890115518992765,200967,2023-04-30,
726,2023-05-01,1682899200,238376613.65474385,238349177.11009,129690.63390909981,17050008332371577535,1851718642142322770706074090958961,201195,2023-05-01,108983348770.0
727,2023-05-02,1682985600,214206826.5798029,214227511.904525,115918.72888522608,21613242904052338514,1831893732678014523574490995939868,200980,2023-05-02,49925614885.5
728,2023-05-03,1683072000,268114117.62861413,268105970.204147,143274.20050934295,22022099072472124801,1815549554833853322483191979906348,200801,2023-05-03,79399458186.16667
729,2023-05-04,1683158400,218861862.96654624,218810809.397316,115735.01384740211,31467427689092512500,1828977158040620237321846313970189,200948,2023-05-04,
730,2023-05-05,1683244800,328471308.767016,328563164.121475,169142.15872648693,14156381808561765797,1773546686740425823971701791882891,200333,2023-05-05,102439886018.0
731,2023-05-06,1683331200,418109936.891561,417952753.345575,217950.55211211712,30579948774660608322,1817498522359194096852633840823594,200822,2023-05-06,227631146033.0
732,2023-05-07,1683417600,203534576.70146292,203490622.044674,106634.68277523892,29472536925878653865,1830406985935831353494349109110819,200964,2023-05-07,95475520557.5
733,2023-05-08,1683504000,342441883.4935332,342439309.801642,184578.60508425522,20504236910449667701,1843444948661162529273642819620441,201106,2023-05-08,108426696982.5
734,2023-05-09,1683590400,172335560.13758898,172283878.985059,93358.94653315267,22126609536573897104,1842686811018101333714214430541781,201098,2023-05-09,116997653652.5
735,2023-05-10,1683676800,330993897.95134723,331002363.886902,179198.47738583427,28123334031725856325,1845936990334565176712081339156469,201133,2023-05-10,105650568334.0
736,2023-05-11,1683763200,372981718.7513989,372930477.71649,206120.97928459028,17679196346754137950,1869464627348042712833109876491458,201386,2023-05-11,125742874923.2
737,2023-05-12,1683849600,326596818.9303389,326467114.939529,184899.4068068565,25949368961242760519,1863170213078371707053532165351266,201319,2023-05-12,72982374473.33333
738,2023-05-13,1683936000,134216200.50144534,134221758.551918,74450.5397285232,19615445861285490463,1869477255440439263901850704552331,201386,2023-05-13,50203495834.0
739,2023-05-14,1684022400,108940234.44022414,108938535.877328,60336.45503771124,20115595076149368411,1867512150981260765940094966838442,201365,2023-05-14,49378690712.0
740,2023-05-15,1684108800,200195762.37034237,200182513.745217,109690.60457010986,30702771241473117807,1858838491743578639186538916294445,201272,2023-05-15,40323614445.0
741,2023-05-16,1684195200,166943140.2697839,166952999.668909,91833.21029084163,30861178894234158849,1854880374140503062567372540997899,201230,2023-05-16,65303196123.0
742,2023-05-17,1684281600,174330822.67167607,174306879.589275,96133.90765351756,40150930812977115311,1855846723787060757902096735352042,201240,2023-05-17,
